Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Halflife_8,Halflife_21,Halflife_60,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
P57780,ACTN4,0.0470287022263011,0.055838125826285,0.0551920892966234,14.738811571379022,12.413510845911222,12.55881394224282,-0.2477089980887798,3.071032879049276,0.0021331965929419,0.0514764817182067,-0.0167890193669416,0.2898695212201155,0.7719160595594603,0.9315570778435678
P57784,SNRPA1,0.030349902441937,0.0343098405211915,0.0350138691561748,22.8385307625294,20.20257657950409,19.79636062122276,-0.1769305409582101,1.0881814880870129,0.2765149953518971,0.6661336479039078,0.0293040734874526,-0.2224050102538267,0.8239986118702197,0.9465507223991254
P58044,IDI1,0.0335274637708001,0.0397519189307063,0.039026402759861,20.67401176833496,17.436823157347632,17.76098055526789,-0.2456811521084601,1.0511884554163524,0.2931720443142487,0.6794575259582332,-0.0265740156243646,0.1099179985673228,0.912474408243246,0.9732323894216705
P58064,MRPS6,0.0940838808733333,0.1050395013631193,0.0701635524108207,7.367331939603349,6.598919183400826,9.879020613173042,-0.1589124963345262,0.9847386784748696,0.3247524486234413,0.6943146033024047,-0.5821382736744083,3.0353111706706097,0.0024028763558986,0.0477503925461661
P58158,B3GAT3,0.1322914928409526,0.145085904804425,,5.239544627357716,4.777494970957406,,-0.1331870769867947,0.3278698564338974,0.7430100661049115,0.9245230915523498,,,,
P58252,EEF2,0.1661040564293678,0.1884101253148927,0.1373723096587715,4.172969615914776,3.678927442999561,5.045756181006935,-0.1817891928453415,1.4680563106635076,0.1420889277040546,0.5076575281076902,-0.4557852713793058,4.214435654428903,2.5040352753124184e-05,0.0018383792312918
P58269,DPF3,,0.1273492861558177,,,5.442882339456916,,,,,,,,,
P58281,OPA1,0.0328132890907784,0.0318782946305761,0.0294524234441627,21.12397750321045,21.74354646609958,23.534470155708743,0.0417057592641876,-0.3179412023773781,0.7505295379600758,0.9256635776097458,-0.1141881038832272,0.2399632013492955,0.8103587842672297,0.9425839414226024
P58389,PTPA,0.0601270730595499,0.0529342030710168,0.0531851569167062,11.52803795843266,13.094504882410623,13.03271853922494,0.1838145198353376,-1.296137222144148,0.1949282131423804,0.5837931429208219,0.0068234588603222,-0.1658978737699046,0.8682373207949373,0.9569438026943368
P58404,STRN4,0.1000298503238718,0.1061950985788605,0.1000394648256587,6.9294033562552215,6.527110853851824,6.9287373914675605,-0.0862865953944213,,,,-0.0861479355099817,,,
P58686,BBLN,,0.0343398920162823,,,20.18489691904937,,,,,,,,,
P58771,TPM1,0.0322571822993924,0.039016257593689,0.0396471954275445,21.488150270738316,17.765598837753785,17.482880518665564,-0.2744549795122453,1.2419264827054357,0.2142636880568598,0.5984006898395517,0.0231434133445336,0.1980672988008701,0.8429924097202727,0.9501892178556556
P58774,TPM2,0.0358268876186813,0.0298778067664554,0.036379273145871,19.34712241647568,23.19939967408046,19.05335430371612,0.2619684696450523,-1.2027633427852873,0.2290679139530189,0.6146067055372795,0.2840424699604785,-1.0369316224599416,0.2997677252100559,0.6489537183021251
P58802,TBC1D10A,,0.1276842866118943,,,5.428602053961552,,,,,,,,,
P58871,TNKS1BP1,0.0815202552054706,0.0845928532234128,0.0806890227912723,8.502760189021462,8.19392128468959,8.590352895374494,-0.0533772152870415,1.6877460430517484,0.0914599892062309,0.4203751348260522,-0.0681633655475587,1.5959893258850248,0.110491176507973,0.415664586780117
P59017,BCL2L13,0.0443003906695693,0.0422225295065813,,15.646525235635892,16.416524274129593,,0.0693064098657744,-0.2641664425275098,0.7916516678203248,0.9443365113707602,,,,
P59041,DNAJC30,0.1185057424933997,0.1294098335885922,,5.849059851243502,5.356217231246387,,-0.1269902787122616,0.2774017093788979,0.7814716692178337,0.9385273229886212,,,,
P59048,PDRG1,0.2158238289306223,,,3.211634155479472,,,,,,,,,,
P59235,NUP43,0.0145345112101626,,,47.68974825072147,,,,,,,,,,
P59281,ARHGAP39,0.0578897115369069,0.0598117917248573,,11.973581525242814,11.58880482545181,,-0.0471229680246627,-0.3845182946523089,0.700594339023616,0.9064374623441106,,,,
P59325,EIF5,0.1049158766259781,0.1196517669794672,0.1142954104250476,6.606694838294051,5.7930375627373065,6.064523308348376,-0.1896086888595222,2.203891066639582,0.0275320059640535,0.2302676862448116,-0.0660742295414271,0.7666762635250505,0.4432740197553172,0.7618800825882656
P59644,INPP5J,0.1120504391336575,0.1159608552433323,0.091715127972721,6.186028237989642,5.97742383932444,7.557610133478844,-0.0494895759414597,-0.0297387451030149,0.976275411452702,0.9948614784758584,-0.338406254601894,1.3247132168366182,0.185266287797701,0.5281790107812918
P59708,SF3B6,0.1631532250559644,0.1564567326291077,0.1197657090582386,4.248443022331821,4.430280301219774,5.7875262127232725,0.0604637637082564,-0.2109223575917878,0.8329478577349595,0.9521526065413762,-0.3855488424753415,1.6654884327399526,0.0958153494845349,0.3839680833453582
P59759,MRTFB,0.1254224149000452,0.1226182026892701,0.1268846835310287,5.526501631405724,5.652889745223773,5.462812068963714,0.0326220396009425,-0.044025674073356,0.9648839387535524,0.9904526902686396,0.0493447662760233,-0.684339297745284,0.4937609374209467,0.7923558941126668
P59764,DOCK4,,0.0717648806139871,0.068100572728514,,9.658584737126269,10.178287094929548,,,,,-0.0756110775498077,0.0983822419022951,0.9216287751755176,0.976912791402782
P59808,SASH1,0.2358750415961467,0.2142777878989879,0.2186770056939677,2.938620279065882,3.2348064974737363,3.169730527268994,0.1385404646863918,-0.6496656194080864,0.51590823645958,0.823717023514477,0.0293192186581777,-0.2253916049620034,0.8216746419099332,0.9465507223991254
P59999,ARPC4,0.0462031544321575,,,15.002161412544432,,,,,,,,,,
P60003,ELOF1,0.130969959741366,0.1403331509817494,0.1316138924192423,5.292413481142877,4.939297491083132,5.266519877339369,-0.0996199156247448,0.253702222631629,0.7997256168174478,0.945539042534364,-0.0925440780539726,0.2362544158520531,0.8132352566265694,0.9440134330945906
P60041,SST,0.0881490972851788,,0.1071956794239496,7.863349732527425,,6.466185804174143,,,,,,,,
P60122,RUVBL1,0.1003859864645712,0.1463308668446226,0.0636282072604006,6.904820134477378,4.736848728545732,10.893709101738745,-0.5436762336895182,2.278460216131254,0.0226991722361363,0.2108087162876512,-1.2014957428063646,3.282530517879245,0.0010287984903936,0.0283041220206506
P60335,PCBP1,0.108448977802608,0.1111377300189744,0.1082913572601984,6.391458864845808,6.236830466499586,6.400761779118504,-0.0353322239495595,-0.6609843881046784,0.5086223255863631,0.821165285285318,-0.0374305727861846,0.2140639678816151,0.8304971739483212,0.9477222344125028
P60469,PPFIA3,0.0429579709657843,0.0466034084274233,0.042868335145681,16.13547299782924,14.87331514902823,16.16921156850151,-0.1175096208327004,1.0005788840268024,0.3170304429741687,0.6882377049145744,-0.120523083861119,0.8146770824656491,0.4152571748742123,0.7501877738841717
P60487,PDXP,0.0398331666093764,0.0457217830769105,0.0380720802241243,17.401257282838866,15.160108244115778,18.206180919968045,-0.198911493560646,1.3417301487941142,0.1796835078768108,0.5580044801575224,-0.2641482678547787,1.545486794980903,0.1222285605282593,0.4342071041346632
P60521,GABARAPL2,0.0909631091289257,0.115097939141963,0.1011430140511362,7.620091124826436,6.022237980343073,6.853139458643198,-0.3395085302193579,3.06214232238412,0.0021975893727434,0.0525992123037142,-0.18646532549945,1.6591289720136788,0.0970898063372146,0.3863580861984
P60755,MDGA2,,0.0625126128648375,,,11.088117242173873,,,,,,,,,
P60761,NRGN,0.0806376592560773,0.0845515527226667,0.0871274497833021,8.595824667463988,8.197923731022444,7.955554561552036,-0.0683774878343474,0.777824903059359,0.4366722447641877,0.7772449145016739,0.0432960673155921,-0.4728465415747632,0.6363226666494414,0.8736627573789473
P60764,RAC3,0.1401209163242457,0.0353309446760119,,4.946778816061789,19.618699327633863,,1.987668098300735,-2.473395119619712,0.0133836081260509,0.1563545330281507,,,,
P60766,CDC42,0.0493995578858093,0.0544007590309385,0.0457659639428311,14.031445021475797,12.7414983339799,15.145473204187171,-0.1391286508406538,1.2411508858177227,0.2145500144569913,0.5984006898395517,-0.2493517132996508,1.7380168043467803,0.0822078528269877,0.3603239718436625
P60824,CIRBP,0.1039316117284757,0.1009294968273021,0.0945007577602412,6.669262306552231,6.867637334464987,7.334831984295151,0.0422866632860255,-0.6283785988486315,0.5297559533304097,0.8243733129137467,-0.0949500634592975,0.5858435746313451,0.5579806383050961,0.8296440404802429
P60840,ENSA,0.0995379998786895,0.1042309955987,0.0982815708871175,6.963643848627738,6.650106108826134,7.052666886613645,-0.0664650587248639,1.3881524398066876,0.1650906311355858,0.5396538955661171,-0.0847915391943598,1.3499736762948698,0.1770244267916714,0.515246169852522
P60843,EIF4A1,0.0800017319931654,0.1668443412050192,,8.66415217884484,4.154454238925624,,-1.0603996170214616,1.6781391366037943,0.0933199400784575,0.4203751348260522,,,,
P60853,LZTS1,0.3028032292973831,0.3435113095595778,0.2406884640881623,2.2891010184016407,2.0178292861700595,2.8798521075195813,-0.1819770069720431,0.6109319830256572,0.5412446101937527,0.8321442955386846,-0.5131906014365126,1.5431276660454885,0.1227998033019419,0.4350668634410624
P60867,RPS20,0.0496875525670357,0.0505616415408053,0.0516354009531041,13.950117177230425,13.70895325857937,13.423875243836472,-0.0251588214125103,0.2431473623873586,0.8078912420131236,0.9460747082285744,0.0303172058248578,-0.2758924239747837,0.7826306929684221,0.9339338944346168
P60879,SNAP25,0.1240816008126265,0.1268886732065774,0.1127442582149287,5.586220487327973,5.462640305423377,6.1479599186201765,-0.0322740876568243,0.600968961350489,0.5478606597582802,0.8361336352142961,-0.1705093294136177,3.125088004164342,0.0017775187287707,0.0391815740539956
P60898,POLR2I,0.1508122606327003,0.1519790060073532,0.0938390596194399,4.596093034160456,4.5608087509560935,7.386552927650515,-0.0111183265997127,0.0285898792576868,0.9771916839688328,0.9951063014888426,-0.6956115862082556,1.3690577754119346,0.1709812157705965,0.5049199478007672
P60904,DNAJC5,0.0458739647914248,0.057954013180496,0.0505958381048085,15.109816291473324,11.960296492344009,13.699687692179376,-0.3372329660217926,1.1411290600917978,0.2538162197928378,0.6425064067670805,-0.195889850880285,0.5878335482075309,0.5566440235023717,0.829233524888473
P61021,RAB5B,0.0730764010133846,0.0903685861931067,,9.485239707316577,7.67022269308024,,-0.3064157685690284,0.5393899044544254,0.5896178455736911,0.8550911021521905,,,,
P61022,CHP1,0.0592768109585583,0.0577679353975995,0.0577261483840532,11.693395264541795,11.998822111076302,12.007507861921145,0.0371988997109627,0.6053437342764368,0.5449506280836167,0.8351559859855116,-0.0010439655066905,0.3318872401815994,0.7399744056869787,0.9232524245400908
P61027,RAB10,0.0392723488426944,0.057756227462092,,17.649751058597214,12.001254427756525,,-0.5564626240974869,1.3274227571500372,0.1843688758566359,0.5656403489130934,,,,
P61082,UBE2M,0.0569006291639584,0.058956324790755,0.0467300088392415,12.181713818359553,11.75696047913485,14.833020531720395,-0.0512019879139281,0.3605230652009078,0.7184560111560206,0.9152464287508978,-0.3352972826639068,0.8119258685589232,0.416834169863268,0.7506284774683779
P61087,UBE2K,0.1449412041414041,0.1408448964468075,0.129302225888509,4.782264537306544,4.921351060964598,5.360674774134299,0.0413604968835625,0.5193958800702122,0.6034847037567109,0.8626445102268352,-0.1233601774052224,1.2713491836803006,0.2036044522103407,0.551924684299416
P61089,UBE2N,0.0665968040408904,0.0620635746999986,0.0604409019424793,10.408114781819748,11.168341235748384,11.46818062410126,0.1017061497582648,-0.6672024078647372,0.5046428533135585,0.8207163737974514,-0.0382216051372918,0.3794587971063417,0.7043471955521453,0.9077434869060323
P61148,FGF1,0.1421088174356238,0.1566236745052436,0.1211404156756389,4.877580385706504,4.425558158749107,5.721849117769997,-0.1403062278188246,0.5103758286080092,0.6097881876150103,0.8659992399124893,-0.370622033266743,1.439975967641992,0.1498741984193601,0.4715684600266296
P61161,ACTR2,0.0501431307023682,0.0559311919258439,0.0496822547458195,13.823372630524805,12.39285551931292,13.9516047350542,-0.1576010012023308,0.8236203053611107,0.4101553347329958,0.7594322675810941,-0.1709224259722014,0.821332404771844,0.4114569545778271,0.748481502766588
P61164,ACTR1A,0.0924801851181075,0.0899559351463206,,7.495088593029075,7.705407980390459,,0.0399258144024625,,,,,,,
P61202,COPS2,0.0858958375987738,0.0647227763143986,0.0614124821999226,8.069624791339594,10.709478487030598,11.286747510114784,0.4083147277333507,-3.83006357687596,0.000128110155379,0.0083812510541346,-0.0757415783690048,0.0797483586933784,0.9364373972264908,0.9822156177787956
P61226,RAP2B,0.0345723772959443,0.0329197026212715,,20.04916163636968,21.055693866203367,,0.0706685075709046,-0.3771834712039658,0.7060372627973025,0.9091644446958952,,,,
P61255,RPL26,0.0498624073521769,0.0554728248167008,0.0448242721907078,13.901197663086414,12.49525660267555,15.463657225953478,-0.1538286553312094,1.7250667195813374,0.0845154493283128,0.4000216765635899,-0.3075010346961623,1.9340017209589089,0.0531129162551718,0.2876586837344653
P61264,STX1B,0.0324052772881424,0.0312709156808215,0.0248260962666406,21.38994751986209,22.165874118775907,27.920103632698037,0.0514073139323984,-0.5520468814783668,0.5809162336718372,0.849019581877855,-0.3329640396998698,1.245940752567552,0.2127861472767457,0.5607116522955523
P61329,FGF12,0.0401736021355025,,,17.253797113388355,,,,,,,,,,
P61358,RPL27,0.049487780322499,0.0617184043754921,0.0470118605912417,14.006431002620946,11.230802020461637,14.74409163650669,-0.3186284295666452,2.397644610830992,0.016500866162119,0.1772939780338631,-0.3926759846709246,2.4494340591786306,0.0143080905803489,0.1346755085606656
P61759,VBP1,0.0928779549389176,0.0864765195284422,0.082591524117424,7.462989263876472,8.015437997963929,8.392473537290185,0.1030277468985326,-0.3948359662480771,0.6929639497231606,0.8999055438839809,-0.0663147253110158,0.5368022346792887,0.5914042279019431,0.8455601406935906
P61922,ABAT,0.0303222353518909,0.0301796920228178,0.0267056480733604,22.859369453338086,22.967337772561745,25.95507806647751,0.0067980291997634,-0.0551263953303724,0.956037767680606,0.9867308543177142,-0.1764331886160239,0.6206061883129389,0.5348587670106276,0.8161845965410444
P61924,COPZ1,0.1961477124549829,0.1590772979993159,0.1072471425633361,3.533802010151033,4.357297925458389,6.4630829688595055,0.3022125476572176,-0.6334717476134963,0.526425624767045,0.823717023514477,-0.5687887528023235,1.36273880493007,0.172964843419935,0.5079400901765425
P61953,GNG11,0.0383228350030431,0.0422862891569143,,18.08705385457269,16.391771289929007,,-0.1419856708118585,0.6296648768089838,0.5289138670690559,0.8243733129137467,,,,
P61957,SUMO2,0.1450589960763231,0.18710732450211,0.1592248254826883,4.778381205638873,3.704543274318097,4.353260733423177,-0.3672262659578844,1.8367072123662296,0.0662531299661647,0.3612948690226669,-0.2328007447058254,0.9736038720400468,0.3302532630470819,0.6824545537399824
P61961,UFM1,0.0579357588439218,0.069858948272711,0.0588870665799365,11.964064929696942,9.92209584739352,11.770788066324029,-0.269990846346521,1.499111326888842,0.1338447536127822,0.4976958251159091,-0.2464941146843702,1.2666503242489393,0.2052803496826913,0.5533043663072313
P61963,DCAF7,0.0656852748739595,0.0852706587180758,0.1775523672793913,10.552550505269153,8.12878885868171,3.903902781928154,-0.3764794137328448,0.7088438849126503,0.4784213610905906,0.804841421171828,1.0581232890931027,-2.0610544462789013,0.039297846071798,0.2383007795749017
P61971,NUTF2,0.0273804159887102,0.0525252283262441,0.0400741035526118,25.315436436237853,13.196462017350536,17.296635959677495,-0.9398661627565982,1.7745240275553222,0.0759765113078113,0.3824201774581705,-0.3903402802581067,0.9014597463890132,0.3673439270715796,0.7202290016004096
P61979,HNRNPK,0.068431092453706,0.0656785515585078,0.0651837967161343,10.129126332870722,10.553630738072457,10.63373438614656,0.0592296681537518,-0.9560421053072428,0.3390509624313038,0.7034071868326698,-0.0109089248036488,0.1773198142020681,0.8592571879200342,0.9536292310060636
P61982,YWHAG,0.0779944789276276,0.0783763416275887,0.0779616831924726,8.887131372505578,8.843831775837256,8.890869875765716,-0.0070462317292557,-0.5594572709571137,0.5758496848502037,0.8482925195542818,-0.0076529951238489,0.1217716738208866,0.903079847985254,0.971034277800908
P62073,TIMM10,0.0275197874107434,0.0275098002780941,0.0220891535484053,25.187228746154723,25.19637269456632,31.37952656451991,0.0005236596350862,-0.0036161866001686,0.9971147068311476,0.9991510200513608,-0.3166075296965893,1.555105279493654,0.119920997796884,0.4306402135559301
P62075,TIMM13,0.0503488279101068,0.0474787459660706,0.0510057871629811,13.766898045720056,14.599104640532929,13.589579126484216,0.0846763633124286,-1.1866594569802222,0.2353619731101167,0.6238480421602771,0.1033791156087897,-1.2384412865543826,0.2155524798858246,0.5646235920101431
P62077,TIMM8B,0.131539963038286,0.0976135653928774,0.1038808567293396,5.269479818526311,7.100930877487673,6.672520831878894,0.4303476113081745,-2.082188764734411,0.0373252311130599,0.2723072181810396,0.0897762587254515,-0.6048131977935463,0.545303123419753,0.8219421412603861
P62082,RPS7,0.0658892231542848,0.0636545199242339,0.0633359474217023,10.519886976613554,10.889206004302247,10.943977453196435,0.0497795578459454,0.0683543355880508,0.945503571685998,0.985102594685274,-0.007238400539912,-0.2642231570219688,0.7916079682175002,0.93461077236581
P62137,PPP1CA,0.083175014292775,0.088588631127339,0.0792080922961394,8.333598574688251,7.824335603104665,8.750964206642422,-0.0909713558024925,0.5848511887711517,0.5586477815917221,0.8393579073130618,-0.1614737340242645,1.7245392757734588,0.0846105350020659,0.3628766119059059
P62141,PPP1CB,0.1204908993994565,0.1122484619655494,0.1267771672540992,5.752693224257495,6.175115172381439,5.467444931709758,0.1022285075196976,-0.4949854195829089,0.6206104126344852,0.8666325720251864,0.1755992602521902,-1.2567594429966051,0.2088407560996995,0.5562684531871618
P62192,PSMC1,0.0983053147818003,0.1027004800180881,0.087617758537585,7.050963440770859,6.749210718760658,7.911035298427644,-0.0631016030733502,1.1784321668458917,0.2386243602080651,0.6271226316047603,-0.22914771196214,2.864450270198737,0.0041773374148429,0.0624990134609295
P62196,PSMC5,0.0971434491011283,0.1144280350741223,0.1051945887492856,7.135295143148198,6.057494390347168,6.58919045933009,-0.2362519426870315,1.656285718443525,0.0976639712810596,0.4270779673687966,-0.1213800645564305,0.5387206052305653,0.5900796537401345,0.8455601406935906
P62242,RPS8,0.0445439186703992,0.0457657839998563,0.04494440681556,15.56098343499719,15.145532753511258,15.422323480748952,-0.039040913036954,0.2551564984030727,0.7986022284567166,0.9452981290893978,-0.0261278069927587,0.1727096232603069,0.8628796792006597,0.9550762515609896
P62245,RPS15A,0.0438579043095945,,,15.804384442699185,,,,,,,,,,
P62254,UBE2G1,0.1301236916155347,0.170838445562554,0.15227476189572,5.32683304596005,4.057325494138514,4.551950513208633,-0.3927490188508067,0.6986805246617731,0.484751707599931,0.8091081099978333,-0.165955827697704,0.4236066997759972,0.6718526684009456,0.8887420433351847
P62257,UBE2H,0.1416377372216413,0.1583597923246814,,4.893802980453408,4.377040222045768,,-0.1610003797150108,0.0257019380455113,0.9794950780320584,0.9960737512008222,,,,
P62259,YWHAE,0.0601680093926467,0.0572275296170217,0.0564793471850275,11.52019466086336,12.112128292075983,12.272577767040758,0.0722872968702683,-0.862506451060378,0.3884088846863603,0.7498201682076361,-0.0189859169954412,0.2475023478259314,0.8045194747103496,0.9406999392904176
P62264,RPS14,0.0669572119144043,0.0559481533968187,0.0597838028107855,10.352091443802042,12.389098450555084,11.594230342852908,0.2591489406401172,-2.526339882227058,0.011525791421759,0.1443911912581216,0.0956641539244762,-0.9801485243131796,0.3270128095708471,0.6794770878111234
P62267,RPS23,0.0662049455975376,0.0626342499628381,0.0601752982246241,10.469719056543198,11.066583873379182,11.518799258335958,0.079987217900697,-0.8667337563742359,0.3860879052998853,0.7482836031618582,-0.0577803877822054,0.4841716479657161,0.6282640564026323,0.8671575472114011
P62270,RPS18,0.0547693524021104,0.0557505122068713,0.0486720632489711,12.655749066940508,12.433019054388412,14.241171100849058,-0.0256162379220163,1.259897352180515,0.2077063940504683,0.5971721704409726,-0.1958911268823344,1.7590008326887716,0.0785773671300762,0.3537989460388272
P62274,RPS29,0.0442170257387073,,0.0525182763140015,15.67602453986786,,13.1982088752435,,,,,,,,
P62281,RPS11,0.0530824447630591,0.0572024040060335,0.0546211981290222,13.057936266008538,12.117448429035155,12.690076459374676,-0.1078409624823138,0.5855961246420217,0.5581469532539098,0.8393579073130618,-0.0666148191180807,0.3134123942935184,0.7539673689493752,0.9275202457811138
P62301,RPS13,0.071416027227006,,0.0680312955270183,9.705765042861849,,10.188651784305128,,,,,,,,
P62305,SNRPE,0.0462160925560039,0.0444369250722583,,14.997961580590136,15.598450600099502,,0.056636299875524,-0.2235900987866483,0.8230762686604995,0.9517425510355502,,,,
P62307,SNRPF,0.0608864289422395,0.0661857319560244,0.0600376399062497,11.384263991200816,10.472758403888175,11.545210332090198,-0.1203995406409224,0.3343334225737971,0.7381279724811118,0.9242945865661352,-0.1406529749808882,0.5190419441538479,0.6037314919307557,0.8519286349028229
P62309,SNRPG,0.038160360440401,0.040939029433904,0.038518673137213,18.164062722691128,16.931206971553397,17.995094952798183,-0.1014021016714943,0.7969555710710938,0.4254768348852631,0.7687788242385699,-0.0879188927864516,0.4181534094536656,0.6758349573743985,0.8899818542731037
P62315,SNRPD1,0.0465864047838905,0.0743454511450903,,14.878743783199903,9.323330074454995,,-0.6743354755995898,1.5702504377166668,0.1163568596338014,0.4683116845926731,,,,
P62317,SNRPD2,0.0392854759612741,0.0431000122192244,,17.643853449636683,16.08229661361378,,-0.1336922389137136,,,,,,,
P62320,SNRPD3,0.0505828121409436,0.0519072607526384,0.0526920796543166,13.703215602734074,13.353568855484504,13.15467495508428,-0.0372891103460216,0.3330156260718119,0.7391224878409941,0.9242945865661352,0.0216497653055892,-0.1021531476113125,0.9186351159234896,0.9750813700344508
P62322,LSM5,0.0308627208183875,0.0370676409726549,,22.45904321394047,18.69952234271624,,-0.2642950496220004,0.9428371994560948,0.3457641811138093,0.7116402766108862,,,,
P62331,ARF6,0.0213292997262029,0.026617376462909,0.039124273172391,32.497418549021376,26.041153286682334,17.71655098883935,-0.3195317787175927,1.0181956137332673,0.3085850035367294,0.6854770887507843,0.5556955714879793,-1.0731671907624265,0.2831961084967062,0.6337741869236193
P62334,PSMC6,0.0951995960600717,0.1066450273829702,0.0914778951180703,7.280988672709954,6.499573375051066,7.577209550627523,-0.1637893404498841,2.0702211638788715,0.0384316382440383,0.2759579097328019,-0.221321622415157,2.159072106019153,0.0308445733077128,0.2090313006468844
P62482,KCNAB2,0.0490458522505241,0.0511001141431977,,14.132636069190482,13.564493782098804,,-0.0591953791420336,0.3589716366901496,0.7196163076934151,0.915931867639176,,,,
P62484,ABI2,0.0483309382350456,0.0499513271275584,0.0499015289557384,14.341686833990162,13.876451746514906,13.890299457051738,-0.0475760069719948,0.5229077238157637,0.6010384693730757,0.8626445102268352,-0.0014389890145227,-0.0655174512112033,0.9477620121302962,0.9853074103198368
P62500,TSC22D1,0.0896805415352188,0.0855747046124853,0.0853000796730278,7.729069970967295,8.099907369809547,8.125985148160657,0.0676105825355501,-0.2620062212353083,0.7933166458432548,0.9450266342580088,-0.0046373182684017,0.0402295083832447,0.9679101523786344,0.9905786311930928
P62627,DYNLRB1,0.1270316800141493,0.1335343665956599,0.110768640538077,5.4564906996643625,5.190777462245238,6.257612056922141,-0.072022752905539,0.8554730934875886,0.3922892938040734,0.7508256181988624,-0.2696615827315551,5.121144941958733,3.036861048394813e-07,4.721425735827935e-05
P62631,EEF1A2,0.1600006403249846,0.1874720895569154,0.144079691274317,4.332152541090224,3.6973353324122935,4.810859701526182,-0.2285981474366391,3.420625618915013,0.0006247727428196,0.0227077895661862,-0.3798088312121139,4.428953363815547,9.469149398297958e-06,0.0008357598160472
P62702,RPS4X,0.0507331419247352,0.0548756866764723,0.047851557951135,13.662610953373608,12.631225639990545,14.485362864627549,-0.1132385777069193,1.3555042413150622,0.1752569582089534,0.5494701285059282,-0.1976011909066001,1.828623817852476,0.0674559821075162,0.3300156232925594
P62746,RHOB,0.047019985841343,0.0444288429318487,0.0398737035614264,14.741543795840204,15.601288145702853,17.383566577710393,0.0817775350896074,-0.5579464676064718,0.5768809395563728,0.8482925195542818,-0.1560589570800106,0.8838007017849723,0.3768038074944017,0.7309345881722276
P62748,HPCAL1,0.0885527528271845,0.0870087983517626,0.0811570306092782,7.827505734493196,7.966403325760944,8.540814952890868,0.0253758625091948,-0.4737636419947837,0.6356684642775337,0.8747212186476574,-0.1004452135996197,1.6330833945455083,0.1024514585106834,0.3970228923552756
P62751,RPL23A,0.0549657158253241,0.0520188032282434,0.0506675419495993,12.610536771006515,13.32493516851235,13.68030012684337,0.0794988279864363,-1.5426180487999448,0.1229234762147105,0.4818731211399572,-0.0379713676272889,0.5972453974284946,0.5503435537798509,0.8250470860125615
P62754,RPS6,0.041756244907188,0.0413214928147766,0.0438649214011074,16.599844696298945,16.774495143894566,15.801856208100862,0.0150996026245443,-0.1953025212084892,0.8451561234382624,0.9555067693557008,0.0861753083302441,-0.5666155176486402,0.5709754298416979,0.8377731388435897
P62761,VSNL1,0.1136363900795118,0.1130039169351729,0.1024078983727918,6.099693769530584,6.133833227724167,6.768493364024581,0.0080521267336522,-0.073507178506705,0.9414025319083756,0.9847944784730718,-0.1420457903291656,2.233162703333878,0.0255382168645717,0.1864572021355333
P62774,MTPN,0.0640005033268978,0.0618525788822475,0.0556351189866059,10.830339521230494,11.20643945791705,12.458806473062808,0.0492495029164172,-0.209079150843763,0.8343864502366399,0.9521526065413762,-0.152837894150431,1.2770070197277843,0.2015997689829947,0.549003115191117
P62814,ATP6V1B2,0.0502655634865891,0.0553848655687552,0.0524366298017903,13.78970278021208,12.51510089339237,13.218759160915404,-0.1399214400064345,1.4850985972952964,0.1375177076205652,0.5029219021552099,-0.0789168363607567,0.805951410831938,0.4202708660829346,0.75213662204351
P62821,RAB1A,0.0566235145605923,0.0647928061301767,0.0537801578798374,12.24133093713593,10.697903393276832,12.888530043155768,-0.1944323427000932,1.8898916541830808,0.0587724519704052,0.3392668600017116,-0.2687596507831553,1.806571183986282,0.0708291658599791,0.3348863781179336
P62823,RAB3C,0.0487906611071373,0.0536979079044864,0.0506494976195397,14.206554386256256,12.90827161819526,13.685173854370868,-0.1382608495072726,1.475198948559078,0.1401590640662472,0.5044355557592077,-0.0843179218901434,0.8862126999859424,0.375502921329559,0.7308321015469617
P62827,RAN,0.0515836479277468,0.0619611994474869,0.0538492512727485,13.437343197030872,11.18679410245113,12.871992909411649,-0.2644512699177193,1.4555245916537145,0.1455240872632124,0.5130307337118092,-0.2024387866661245,0.9097137809456678,0.3629734745248734,0.7149321137492375
P62830,RPL23,0.0473812933954141,0.0471560341625598,0.0410558663052922,14.629131686536704,14.699013453304309,16.883024106852073,0.0068751889137871,-0.0418930302923984,0.9665839725429826,0.9907565840403216,-0.1998540147663072,0.56275815933375,0.5735995749949445,0.8388549407713175
P62835,RAP1A,0.0233011440591589,0.0222108602337647,0.0245364362646217,29.747345400728925,31.207579232173448,28.24970884461209,0.0691355212622787,-0.2109176817217866,0.8329515064689734,0.9521526065413762,0.1436604534521967,-0.4431122528257793,0.6576845430095881,0.8821986928437936
P62843,RPS15,0.0500966489913008,0.0664657311213966,0.0496905430901643,13.836198518593688,10.428639975297097,13.949277618121783,-0.4078965937281313,3.4937532497651813,0.0004762810090906,0.0198688226362543,-0.4196393874086395,2.93687997571726,0.0033153239009442,0.0567725737793708
