,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
3164,Q0PHV7,DACT3,60,0.2669928610193014,5.466294779405338e-32,2.5961262706190347
3165,Q0VAV2,EXPH5,8,0.20382157761166106,0.001216924849894764,3.4007546633781374
3166,Q0VAV2,EXPH5,21,0.3301437465285124,3.6528339706325654e-11,2.09953145515686
3167,Q0VAV2,EXPH5,60,0.12036025272059636,5.27373541611031e-25,5.758937563624209
3168,Q0VBD0,ITGB8,8,0.05880114876889316,1.7237552633416475e-18,11.787987055903104
3169,Q0VBD0,ITGB8,21,0.09563181175269789,7.094703266556765e-34,7.248081656681474
3170,Q0VBD0,ITGB8,60,0.06599510102302932,0.0053103479342496585,10.503009614578334
3171,Q0VBL3,RBM15,8,0.10814069102725075,1.7700707032224507e-27,6.4096795940140305
3172,Q0VBL3,RBM15,21,0.11029007110419506,1.2876472227945595e-12,6.284765016654163
3173,Q0VBL3,RBM15,60,0.10560286180254883,7.636946392296453e-22,6.563715875957592
3174,Q0VE82,CPNE7,21,0.09598129000151387,0.003994862747714687,7.221690608128028
3175,Q0VE82,CPNE7,60,0.0797535579500935,1.8476706262468653e-06,8.691112953151109
3176,Q0VGB7,PPP4R2,8,0.1490695375605293,5.992986806540946e-07,4.649824450407882
3177,Q0VGB7,PPP4R2,21,0.22768130224945687,2.3388136301359178e-07,3.044374631169779
3178,Q0VGB7,PPP4R2,60,0.18655730080109406,1.4235689049590171e-58,3.7154653159297872
3179,Q0VGU4,VGF,8,0.10303370029779647,3.037459397648094e-203,6.727383162562873
3180,Q0VGU4,VGF,21,0.11884918351092337,1.9554781896710716e-263,5.832157698384512
3181,Q0VGU4,VGF,60,0.10543209610826201,4.5424170010249514e-160,6.5743469602292
3182,Q11011,NPEPPS,8,0.043457603198759534,2.2382422644020848e-07,15.94996340202514
3183,Q11011,NPEPPS,21,0.04095434512602606,8.429850025337511e-30,16.92487520987016
3184,Q11011,NPEPPS,60,0.044659106772815926,1.1056340893895072e-12,15.52084738474584
3185,Q148V7,RELCH,8,0.062171467009673936,1.6429509764439784e-49,11.148959706099438
3186,Q148V7,RELCH,21,0.05958528184234069,9.89177685447126e-119,11.632858973361472
3187,Q148V7,RELCH,60,0.06555938416227641,7.68941218640211e-55,10.57281408934878
3188,Q149C2,TRAF3IP1,8,0.2700889310036354,2.3556937252667123e-08,2.5663664852322863
3189,Q149C2,TRAF3IP1,21,0.25454038954470914,0.00035654966473494277,2.723132394822537
3190,Q149C2,TRAF3IP1,60,0.15816169511680414,2.3057789983567711e-07,4.382522456199325
3191,Q149F3,GSPT2,8,0.0959803878017084,0.0031548329902371746,7.221758490827932
3193,Q149F3,GSPT2,60,0.11632245715860867,0.0006180551942497134,5.958842320660586
3194,Q149L6,DNAJB14,8,0.14114894283927681,3.4161370442654114e-34,4.9107500673895705
3195,Q149L6,DNAJB14,21,0.10689810877268598,4.382039012684987e-19,6.484185627959907
3196,Q149L6,DNAJB14,60,0.12836705577084778,2.1686264204953233e-23,5.399727962891857
3197,Q14AX6,CDK12,8,0.06561792259384691,0.07254473783521526,10.563381971878256
3198,Q14AX6,CDK12,21,0.2989526137299748,3.162961165291583e-23,2.318585450421992
3199,Q14AX6,CDK12,60,0.1476637695474243,4.16447384256548e-05,4.694091060280913
3200,Q14BB9,MAP6D1,8,0.022188841159072218,4.60594264853528e-09,31.23854804271932
3201,Q14BI2,GRM2,21,0.032728526443637176,9.101914810578491e-11,21.178685870677246
3202,Q14BI2,GRM2,60,0.02429796849099359,1.7719227101958378e-05,28.526960219611396
3203,Q14C51,PTCD3,21,0.11727953535309199,0.041911918875423525,5.91021424558936
3204,Q2KN98,SPECC1L,8,0.11757898776937066,1.0733719202070151e-36,5.895161998838964
3205,Q2KN98,SPECC1L,21,0.1516391745504547,2.1880238565891346e-57,4.571029765987782
3206,Q2KN98,SPECC1L,60,0.13512713800415396,5.7407302785044e-50,5.129592699126338
3207,Q2M3X8,PHACTR1,8,0.08127397565713436,1.3828844228174697e-94,8.528525582211994
3208,Q2M3X8,PHACTR1,21,0.09277379389374084,4.857936235927837e-118,7.471368276194963
3209,Q2M3X8,PHACTR1,60,0.08352670683977222,4.836298971022188e-57,8.298509623869132
3210,Q2PFD7,PSD3,8,0.060024728397622754,1.4135726890700602e-230,11.54769374329059
3211,Q2PFD7,PSD3,21,0.06942264411773182,0.0,9.984453766763153
3212,Q2PFD7,PSD3,60,0.06424188276954036,6.96275753973701e-221,10.789646110568135
3213,Q2TBE6,PI4K2A,21,0.2184208005101193,0.06037424350300695,3.173448586128738
3214,Q2TPA8,HSDL2,8,0.08475977103052935,6.610403269721818e-13,8.17778495779894
3215,Q2TPA8,HSDL2,21,0.07006077220880573,1.0125744158907935e-16,9.893513284354375
3216,Q2TPA8,HSDL2,60,0.07571136400948665,7.141630358543135e-13,9.155127365993483
3217,Q2VPQ9,MEAF6,8,0.27206889111870586,0.003723822266698335,2.547689953488727
3218,Q3B7Z2,OSBP,8,0.1433179587899097,0.0001254789352220776,4.836429338042919
