Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
O35206,COL15A1_MOUSE,0.0715926320696972,0.0437913086991185,0.0594869079028549,0.7091665554416966,0.0003461851502054,0.0030128208960849,0.4419276244929698,0.2245884204142957,0.4617723772546555
O35207,CDK2AP1_MOUSE,0.7181856193077703,0.46801772802976,0.5361712086086098,0.6177935866350268,0.0423820260453048,0.1252751598690498,0.1961305727274515,0.5392399240713458,0.7648394869429028
O35215,DDT_MOUSE,0.1095221682155145,0.0939716714298682,0.1231922796006449,0.2209250985010485,0.0611358301378833,0.1622032782571666,0.3906140312879786,0.0064351068851893,0.045765114393437
O35218,CPSF2_MOUSE,,0.1729791496945364,,,,,,,
O35226,PSMD4_MOUSE,0.3772361097310645,,0.2842783847761865,,,,,,
O35231,KIFC3_MOUSE,0.5581304882941454,0.7338530648078718,0.6896845647079725,-0.3948887725926236,0.2533402060339993,0.4355253279412088,-0.0895545501192445,0.8340129594856909,0.9400994680719972
O35239,PTPN9_MOUSE,0.186527786521678,,0.1725196460755335,,,,,,
O35245,PKD2_MOUSE,0.4733125074569367,0.2341501164542359,0.4143937824992458,1.015359290767067,0.0197259151560211,0.0713569213086055,0.823568601652199,,
O35250,EXOC7_MOUSE,0.1639151563563721,0.0895554314061201,0.1089497583128802,0.8720964215621363,,,0.2828101587512366,0.5913267926500076,0.8002083281880017
O35286,DHX15_MOUSE,0.2371635524618104,0.1838605691967565,0.1195120169530793,0.3672702000348346,0.0506744593890017,0.1416208698937943,-0.6214564233045657,0.0923398113606661,0.266506547140939
O35295,PURB_MOUSE,0.1326399526255639,0.1056291680613407,0.1084571132656263,0.328507126297329,0.6686804692836988,0.8027590997877116,0.0381164063075839,0.7091950517949974,0.8714179462728476
O35309,NMI_MOUSE,0.1808342902070689,0.4660124790700319,0.1406102106638097,-1.3657003176763225,,,-1.7286672263518457,0.0479076794773343,0.1747924178662833
O35326,SRSF5_MOUSE,0.5310269795737622,0.4274664895287899,0.3375069760756233,0.3129738341124946,0.1305661598415027,0.277993231953258,-0.3408940047821924,0.1319776658512971,0.3354771982148661
O35343,KPNA4_MOUSE,0.1555466530592727,,0.1644897752740729,,,,,,
O35344,KPNA3_MOUSE,0.1148784057591079,0.1218138878307316,,-0.0845709890484224,0.7768417451131725,0.8650624568386376,,,
O35345,KPNA6_MOUSE,0.2085153042340134,,,,,,,,
O35348,COLQ_MOUSE,0.2397610670092625,0.4138471834226722,,-0.7875007292878077,0.0781643435871427,0.1915389506781753,,,
O35350,CAPN1_MOUSE,0.0774183410742507,0.0811150201053864,0.1689561111164064,-0.0672936898911284,0.6916922952919627,0.8169339167937112,1.058607544709243,0.0009813706088512,0.0113257757397598
O35368,IFI203_MOUSE,0.6707659310246781,,0.4525138414109649,,,,,,
O35381,ANP32A_MOUSE,0.1324043338601262,0.1308975256061767,0.1667066190962923,0.0165125193692144,0.9738655711698424,0.9864936520556508,0.3488735618956612,0.2342075325704226,0.4764095068341465
O35382,EXOC4_MOUSE,0.1460251967165041,0.106898830194763,0.158041303282452,0.4499712627141283,0.2819471860602149,0.4655584345264432,0.5640555830349342,0.2545735254723557,0.501664179406026
O35405,PLD3_MOUSE,,,0.6651351699967283,,,,,,
O35427,CRCP_MOUSE,0.3598263547503168,0.326594970406615,0.4931179624333471,0.1397982842956942,0.797183703830397,0.8776020486208684,0.594430232321469,0.1652329462373893,0.383913083748678
O35435,DHODH_MOUSE,0.1177983809044318,0.1674800434107632,,-0.5076694871467956,0.3787229163223464,0.5594731600421515,,,
O35459,ECH1_MOUSE,0.3196932737764957,0.13445195783078,0.103811574181822,1.2495976274292266,9.671503811749295e-11,8.136462565730625e-09,-0.3731234613382714,0.1153878526803072,0.3085781064634925
O35465,FKBP8_MOUSE,0.7050795288503998,,0.2144141393480792,,,,,,
O35490,BHMT_MOUSE,,,0.469488088725374,,,,,,
O35495,CDK14_MOUSE,,0.6931136277715458,,,,,,,
O35516,NOTCH2_MOUSE,0.1718814805162442,0.5303659940322434,0.145691117338973,-1.6255741667429149,4.179186160004108e-06,8.516714155884146e-05,-1.8640753555827687,7.20455371931045e-05,0.0014581291741346
O35551,RABEP1_MOUSE,0.2274298726207949,,0.2457334172046532,,,,,,
O35593,PSMD14_MOUSE,0.1133563662121947,0.1499188641393445,0.10098702866679,-0.4033165109507413,0.2789206194634829,0.4617247994246656,-0.570011930431908,0.0177946169132494,0.0920628251235317
O35594,IFT81_MOUSE,0.5068197176867327,0.4447613534909218,0.2724420017845432,0.1884412193797002,0.6228148726767063,0.7679276953221621,-0.7070822962391987,0.1527326456028186,0.365133181832977
O35598,ADAM10_MOUSE,0.1199954833466489,0.0921012471723124,0.1531821393264014,0.3816875059791783,0.0413233615632337,0.1229210782311605,0.7339554946994207,0.027043984725063,0.1205367629435635
O35601,FYB1_MOUSE,0.818236351168548,1.0145794270023076,0.4844787925534773,-0.3102922745382845,0.2057167848564849,0.3817628795894383,-1.0663763918398637,7.526339542958541e-05,0.0014913571881638
O35604,NPC1_MOUSE,0.4037605199666643,0.3713455064599819,0.4018703371186028,0.1207377288684947,0.671209811237951,0.8037370038947873,0.1139679722212162,0.600987580198472,0.8075064856278426
O35607,BMPR2_MOUSE,0.4615681177609307,,,,,,,,
O35609,SCAMP3_MOUSE,0.1592408990421453,0.2672868668224563,,-0.7471780305686185,0.0797160003049867,0.194026852374378,,,
O35623,BET1_MOUSE,0.4908117679715228,,0.1613119368948367,,,,,,
O35632,HYAL2_MOUSE,,,0.1854947098143094,,,,,,
O35639,ANXA3_MOUSE,0.0834263785284015,0.0766857364618427,0.0804452115356386,0.121545358971199,0.0896161206441778,0.2110771657096537,0.0690482861738919,0.4551354263125032,0.7014283181850116
O35640,ANXA8_MOUSE,0.1681426137286063,0.1167464159447475,0.2837298774418437,0.5263071440529141,0.0904463359734856,0.2122706926530803,1.2811398172712718,0.0005448110491981,0.007456684422374
O35643,AP1B1_MOUSE,0.1003752755962346,0.0875839849598057,0.161990278704274,0.1966649517119294,0.3003135915316686,0.4856154813004197,0.8871682400865923,0.0379371141830697,0.1524115273921577
O35648,CETN3_MOUSE,0.9273291130989494,0.3972051146870455,0.3194387908448978,1.2231972482966351,0.0045178137757065,0.0234540300602737,-0.3143446839872457,0.6040874032689245,0.810092161556375
O35658,C1QBP_MOUSE,0.0740700713370077,0.0772957835775391,0.0822811193860479,-0.0614989917846836,0.4257380597662131,0.6041964055400757,0.0901717025613995,0.624436647233801,0.8191803391995591
O35664,IFNAR2_MOUSE,0.9482314870086525,0.3413232646994161,0.509685094544713,1.474100547713891,0.0012095386137258,0.0080989718196619,0.5784674107223786,0.3514881400087314,0.606966171409047
O35678,MGLL_MOUSE,0.2709701718109392,0.1920424487292322,0.2872098379490874,0.4967088125531936,0.0175737673218358,0.0655221938442538,0.5806799303959944,0.0508779376525606,0.1813125175702548
O35680,MRPS12_MOUSE,,0.7750999919434399,0.9561876682876524,,,,0.3029113621486761,0.5081749837039836,0.7477398708547871
O35682,MYADM_MOUSE,0.0999674282165508,0.0931825250196183,0.2791828340936648,0.1013986823368277,0.6834909278504917,0.8113950156234894,1.583078908749724,0.010445371206614,0.0642699895657436
O35685,NUDC_MOUSE,0.3276937539267208,0.2503151087570991,0.2890975119247457,0.3886028011492165,0.0059105436204255,0.0289002443321229,0.207810819313517,0.4494609267249675,0.6967077370910142
O35691,PNN_MOUSE,0.3061842747944265,0.2162410688932677,0.2675433319754306,0.5017596415606487,0.1080665650930906,0.2412016327009731,0.3071320245361633,0.4354340663534644,0.6841073103340445
O35704,SPTLC1_MOUSE,0.3671216503306619,,0.3200225486558042,,,,,,
O35711,PPFIBP2_MOUSE,0.3302885447763134,0.2356723890840804,0.2843106183496781,0.4869441890979126,0.2336748575932316,0.4157739738413193,0.2706852362126138,0.6614355127623355,0.8388743959496044
O35730,RING1_MOUSE,0.2064044839490109,,,,,,,,
O35732,CFLAR_MOUSE,0.4861416659793663,,,,,,,,
O35737,HNRNPH1_MOUSE,0.2906665724656112,0.220364143588718,0.2623667598730391,0.3994756709228231,0.0088462488095682,0.0394268085261611,0.2516954558474386,0.1579687986907771,0.3721402592876434
O35744,CHIL3_MOUSE,0.4248516348600989,0.1448636428652631,0.3081115495075611,1.552263556378783,3.7628118829616414e-25,6.172892893998573e-22,1.0887572024467769,5.252623644304807e-07,2.641084826152011e-05
O35841,API5_MOUSE,0.341742612162999,0.1865413219061074,0.1994800194724154,0.8734149037355026,9.457010255177112e-05,0.0011121308475711,0.0967490028849134,0.5981193819388587,0.8043243506390503
O35855,BCAT2_MOUSE,0.1018523141637578,0.060132845179659,0.0777115780431113,0.760253633593468,0.2436958522882056,0.4264352487240548,0.3699763368537341,0.6554875455899112,0.8359521302167555
O35857,TIMM44_MOUSE,0.0942773061252676,0.0953301993591106,0.076009597595415,-0.0160227777563812,0.5300609768184248,0.6942095940689019,-0.3267517168714194,0.0224805718610431,0.1059950231203762
O35864,COPS5_MOUSE,0.2026365914825079,0.1341530849500711,0.1691504854095209,0.595014484199554,0.135935666602966,0.2846834686036245,0.3344270863994182,0.3737894181083503,0.6304268068515049
O35887,CALU_MOUSE,0.2386556708915293,0.2165752758046754,0.2291340365076873,0.140062063313032,0.6234431905594797,0.7683530730916323,0.0813232238528422,0.2400060541031727,0.4826793613921989
O35892,SP100_MOUSE,0.3758446810136966,0.3066346411752551,0.2574964812285203,0.293615896268427,0.0399143928714204,0.1200358597718887,-0.2519679730239682,0.2449236869695137,0.489628943555809
O35900,LSM2_MOUSE,0.0930729609821246,0.0893171032163116,0.0884981014572641,0.0594256436372578,0.937950956120971,0.9689600399977664,-0.013289956097799,0.9129449107514588,0.9766810913557826
O35904,PIK3CD_MOUSE,0.3212374118369723,,0.398821155195195,,,,,,
O35930,GP1BA_MOUSE,0.2762979296642397,,,,,,,,
O35945,ALDH1A7_MOUSE,0.1491523986721106,0.1000619479418417,0.1504914158867497,0.5758937361340142,0.0611537504431926,0.1622032782571666,0.5887877540335216,0.059646460684239,0.1997318527386899
O35955,PSMB10_MOUSE,0.1522809548263163,0.1168413921925123,0.3330044833213642,0.3821840675424235,0.1860214355034894,0.3573397715965743,1.5109901473549603,4.7584232764480645e-06,0.0001595063135792
O35963,RAB33B_MOUSE,,0.0625346082291575,,,,,,,
O35969,GAMT_MOUSE,0.2439704741288237,0.1944845764108961,0.200948319930082,0.3270508131674619,0.3142314031948964,0.4987119831650705,0.0471687686036863,0.8687573569689214,0.9544763314189106
O35972,MRPL23_MOUSE,0.2387331406504489,0.1096184037396605,,1.1229088220657693,0.1186096987396145,0.2589211054987859,,,
O35988,SDC4_MOUSE,1.2851082507795204,0.6591734983432452,0.7509704383434161,0.9631597434508996,0.0112170359492063,0.046942723149676,0.1880978766947015,0.8527665883116561,0.9490321191326512
O54692,ZW10_MOUSE,,,0.2669466325068017,,,,,,
O54724,CAVIN1_MOUSE,0.0955238828988733,0.0856341586466167,0.1042795810899278,0.1576750924458173,0.2869401125908184,0.4707252547052376,0.2841983986337441,0.0152062610689289,0.0832206600677098
O54734,DDOST_MOUSE,0.1132981856527331,0.1146113026089973,,-0.0166245670425127,0.7563243678375234,0.8530423688122772,,,
O54754,AOX1_MOUSE,0.3865733148514313,0.3273932684289353,0.4657830355565927,0.2397173930785777,0.7027361879275438,0.8240448293746501,0.5086334369191041,0.3213849737993817,0.5743131687732075
O54774,AP3D1_MOUSE,0.1586040391639441,0.1214639033140999,0.1913683646695369,0.3849018756770117,0.2175802804471116,0.3955018837379354,0.6558247190121088,0.5609179500189352,0.7820771070887926
O54782,MAN2B2_MOUSE,,,0.457474451458793,,,,,,
O54786,DFFA_MOUSE,0.2119040903288411,0.2490200239475031,0.1120204938407397,-0.2328503195579718,0.7458019019480544,0.8480836270733277,-1.1524990619868898,0.2343621629933755,0.4764228935645498
O54791,MAFF_MOUSE,,0.90759313927029,0.8333323172270244,,,,-0.1231537734143553,0.7563543673460633,0.8994635454987552
O54824,IL16_MOUSE,0.3551046432483854,0.7979074150563026,0.2308118665900946,-1.16797712872322,3.4466740684475424e-10,2.3559453372034137e-08,-1.7895039551871053,4.53693450372497e-06,0.000153682686663
O54833,CSNK2A2_MOUSE,,0.0619547840434437,,,,,,,
O54834,ARHGAP6_MOUSE,0.2131586364634878,0.1623463468753374,0.1694776594552907,0.3928525881840543,0.0940192556838894,0.2186230885179597,0.0620201884360368,0.8453636341739071,0.9465484254598584
O54865,GUCY1B1_MOUSE,0.1182325294303347,0.1129236840011687,0.156677901212876,0.0662789193317778,0.6169350660693481,0.76403146309347,0.4724536069514367,0.0104973938080328,0.0643440252842853
O54879,HMGB3_MOUSE,0.1112018993702904,0.1110364940362737,0.1436925932835706,0.0021475092177064,0.5006617277999452,0.670751788040678,0.3719517783471184,0.1171988549951424,0.3106638512144715
O54890,ITGB3_MOUSE,0.2429304643770452,0.7613341410762829,0.1949669967767175,-1.6479863549027447,6.50561500266733e-05,0.0008085198039299,-1.9652998444344616,0.0009511852627533,0.0110502316806508
O54901,CD200_MOUSE,0.1901926650619167,0.1133881601188805,0.2252047734826934,0.7461916052036851,0.0155042028125681,0.0597057387653004,0.9899674040421642,0.0005491715997832,0.007456684422374
O54907,TNFSF12_MOUSE,,,0.4776680155682443,,,,,,
O54916,REPS1_MOUSE,0.1960914092930549,0.7310538610536724,0.1942882171305537,-1.8984513690847569,2.1424113038742918e-07,7.016376759368443e-06,-1.9117792925529908,0.000107893128359,0.0019615824127648
O54931,AKAP2_MOUSE,0.1353651379092667,0.1290495024609168,0.1553044186308685,0.0689316541792082,0.3487971792409572,0.5320256013172746,0.2671742977703056,0.1655325408475964,0.3840545900847621
O54940,BNIP2_MOUSE,0.0768112477313589,,,,,,,,
O54941,SMARCE1_MOUSE,0.3610189188363897,0.618846381690238,0.6793786974694213,-0.777506886771824,0.0658902226912161,0.1700911256096618,0.1346346530646464,0.5332395439469826,0.7618168740728029
O54946,DNAJB6_MOUSE,0.2422460667981267,0.1424987359917483,0.4570082659512886,0.7655241194906878,0.0547769710237524,0.1493958785776655,1.6812711375006282,0.0003917544571623,0.0056371313655577
O54950,PRKAG1_MOUSE,,,0.0825039637608397,,,,,,
O54962,BANF1_MOUSE,0.1091351635648525,0.1027330889183748,0.1269579792433763,0.0872150869675981,0.7683110001731027,0.8616631603812239,0.3054501416901504,0.1479453507162741,0.3598549800491081
O54983,CRYM_MOUSE,0.2162249605418254,0.1614862770086151,0.1477363842509832,0.4211215033733664,0.4414481705739472,0.6165991688604175,-0.1283863967065381,0.5140307061454459,0.7508628290404198
O54984,GET3_MOUSE,0.1709525053422155,0.1333471121662352,0.1271312653036236,0.3584089844226278,0.0115365469968851,0.047689706318734,-0.0688677065143862,0.5955242086530548,0.8021753467750232
O54988,SLK_MOUSE,0.2103653206781306,0.2014684216192218,0.2724262360075143,0.0623431649734402,0.6793153910916826,0.8084272028189374,0.4353119219060042,0.1528441872694409,0.365133181832977
O54990,PROM1_MOUSE,,,0.7051310609269291,,,,,,
O54998,FKBP7_MOUSE,0.5617572278562769,0.5475355133103147,0.4952580522664918,0.0369942406157062,0.9296551782041454,0.9637278482425912,-0.14477210966912,0.3342015423079028,0.5889707355678154
O55013,TRAPPC3_MOUSE,0.1724225451043076,,,,,,,,
O55022,PGRMC1_MOUSE,0.3046500366966206,0.2014844032814201,0.184909515828239,0.5964847487288679,0.060269223842068,0.1606363309714258,-0.123848694666483,0.3448874789346471,0.6008922074779071
O55023,IMPA1_MOUSE,0.193007877865254,0.0764766079223243,0.1360395535287808,1.3355692942431323,0.00018080454127,0.0018252913843288,0.8309357364441854,0.0112425307835738,0.0677499326995144
O55026,ENTPD2_MOUSE,0.0597421391515735,0.046578785688319,0.1319682889397986,0.3590758674102758,0.402685303921566,0.5820310494126246,1.5024463676562534,0.0395102426426076,0.1552782798169935
O55028,BCKDK_MOUSE,0.2499223988359402,0.2153128376356227,0.1383899574278815,0.2150458659794954,0.3378403565589519,0.522563845678774,-0.6376950857033341,0.2643076328600868,0.5142263644731165
O55029,COPB2_MOUSE,0.1261652231532634,0.1225174753277697,,0.042326749784031,0.8714225493252985,0.9270873490065836,,,
O55033,NCK2_MOUSE,0.4601729220062261,0.1344514977604867,0.3914727282631485,1.7750902668247548,3.615334214268243e-09,1.976985259502351e-07,1.5418259798339005,0.0065389159392776,0.0462466626210888
O55042,SNCA_MOUSE,0.0789241075129296,0.1008272763755324,0.2628331389094149,-0.3533480313052448,0.9721506746634946,0.9854307865167744,1.382261209288793,2.781659450335845e-05,0.0006833114588687
O55057,PDE6D_MOUSE,0.1488763802269888,0.2989973386057384,0.2072995481806029,-1.006017759640906,0.15659012613748,0.3153911625887489,-0.5284156709334373,0.4335095394804384,0.6838400480627701
O55060,TPMT_MOUSE,0.0711128659079545,0.071617872539134,0.0838186348586063,-0.0102090637324494,0.9820663050822698,0.991731205976906,0.2269513617125214,0.6053265402800618,0.8106287168627712
O55071,CYP2B19_MOUSE,0.1751368881260514,0.1783832207785199,0.1800038753113261,-0.0264969349827617,0.7815033538532515,0.867133075411741,0.0130480489987961,0.8065080110833209,0.9265772151610592
O55098,STK10_MOUSE,0.3580493713895444,0.3787572783577838,0.3855555555424114,-0.0811150780102199,,,0.0256651439180002,0.9517656887469824,0.9927851492592116
O55102,BLOC1S1_MOUSE,0.239682687666933,,,,,,,,
O55103,PRX_MOUSE,0.0762925933028422,0.0577371930203977,0.1486332495376124,0.4020420324994563,2.314768668502897e-11,2.233751765105296e-09,1.364184009951371,2.2928445814014424e-65,7.378373862949842e-62
O55106,STRN_MOUSE,0.159113134449677,0.1398097869686023,0.1029445228163485,0.1865875761545289,0.514760972288131,0.6821206583511138,-0.4415982826890367,0.1879981576924745,0.4154145255588842
O55125,NIPSNAP1_MOUSE,0.0495742738575618,,,,,,,,
O55128,SAP18_MOUSE,0.4285750431443457,0.2583277072612276,0.29664939171776,0.7303454513793689,0.0140991121484474,0.0550704606655428,0.1995564347265883,0.5925991408198096,0.8002450839941868
O55131,SEPTIN7_MOUSE,0.1320057545939498,0.0925495484086613,0.1647518936433713,0.5123029674323444,0.0006140603480859,0.0046963449931703,0.831997191874587,3.039057737772171e-05,0.0007298274477724
O55135,EIF6_MOUSE,0.2856309189911961,0.2674967640882125,0.2505777372571862,0.0946307174321509,0.8137557364357462,0.8890884353132478,-0.0942631961491715,0.8231034175284164,0.935529414854839
O55137,ACOT1_MOUSE,0.0748178654130869,0.4329122775976845,0.1544784556607525,-2.532620005788058,1.85149687971223e-07,6.1987359819753335e-06,-1.4866690699649516,0.0141457039266626,0.079721322654992
O55143,ATP2A2_MOUSE,0.0954455371060628,0.0913428287701329,0.1774549312801854,0.0633862720716736,0.7047845010892186,0.8252171310541307,0.9580892919533748,4.9112764551429545e-05,0.001060703867963
O55201,SUPT5H_MOUSE,,0.3039604064769247,,,,,,,
O55222,ILK_MOUSE,0.0577722674083056,0.0509303290519778,0.0585907963799205,0.1818520794773466,0.0122349836348181,0.0495592361800472,0.2021490212635973,0.0347317173145186,0.1436589541364021
O55226,CHAD_MOUSE,,0.0202556317143127,,,,,,,
O55229,CHKB_MOUSE,0.1428267365536052,0.0883238864349204,0.1591888921120008,0.6933905107715554,0.1463416740264609,0.2989707549693762,0.8498641107579915,0.0340195986429649,0.1415314143686425
O55234,PSMB5_MOUSE,1.4170793256624314,0.9572073292696472,1.764838311340136,0.5660171714560237,0.0251008258614034,0.0854313378125153,0.8826326659474139,6.769659482603012e-05,0.0013875645996825
O55236,RNGTT_MOUSE,,0.2638871711399845,,,,,,,
O70133,DHX9_MOUSE,0.1020145363063386,0.1676883608725335,0.1177675552019609,-0.7170078158932802,0.0096977545993518,0.042087741852478,-0.5098404225348137,0.1536856210500771,0.3660698212725006
O70139,PKIG_MOUSE,0.862405807342057,,0.5894392104164051,,,,,,
O70145,NCF2_MOUSE,0.4947263751548222,,,,,,,,
O70152,DPM1_MOUSE,0.2090864214630548,0.1913627973371397,0.1340691239603244,0.1277889890600085,0.2713936809874795,0.4536131774426492,-0.5133333604034421,0.0541244420148806,0.1874838045251731
O70161,PIP5K1C_MOUSE,0.5527287665510588,,0.2647771388009539,,,,,,
O70172,PIP4K2A_MOUSE,0.0967909427451994,0.0989328777771127,0.1247388185232434,-0.0315779899659696,0.839602400854542,0.9055490001166748,0.3343885513829031,0.0396655149188923,0.1554733581108351
O70194,EIF3D_MOUSE,0.2199103023991308,0.204367361694045,0.1723335026227205,0.1057503830681979,0.396817698498829,0.5780340609518941,-0.2459616133251385,0.2786897371733284,0.5316085205831482
O70200,AIF1_MOUSE,,0.4505480637901967,,,,,,,
O70209,PDLIM3_MOUSE,0.1642580828155622,0.1756917108267429,0.2562307177545843,-0.0970817618195729,0.6782937018259554,0.807797326929568,0.54439731463924,0.0535307497080183,0.1865338613231197
O70228,ATP9A_MOUSE,0.3818333206163573,0.2711137628697727,0.4569637411534514,0.4940446524842439,0.8335157927755334,0.9013728793989866,0.7531813435693135,0.3036083457320544,0.5551202594123585
