Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
P63166,SUMO1_MOUSE,0.37769747884700267,0.08325572168631755,0.2004123425185678,0.01562433975625914,0.9466882049372648,0.9900691074059532
P63213,GNG2_MOUSE,0.40473919249374346,0.07861192088312484,0.19241719320276945,0.5180190144905173,0.1674479661199083,0.38793920444482716
P63242,EIF5A_MOUSE,0.24030955531315343,0.5430329333096224,0.7045041732656667,0.677775316203978,0.09805455145149246,0.27849915849152934
P63254,CRIP1_MOUSE,0.25624165095971685,0.005880662325894505,0.028840737057189644,0.31337848480785024,0.014478447196170715,0.08099629625644861
P63276,RPS17_MOUSE,0.33009170983240216,0.02354348310308705,0.08139743736694269,0.6454145588838343,0.015299327695051173,0.08330496873549015
P63280,UBE2I_MOUSE,1.0119760393132131,2.146298730793708e-06,5.0595311425984616e-05,0.7084733233719317,0.00661837452213567,0.04650202884766941
P63321,RALA_MOUSE,0.546978994812874,0.027180937295185312,0.09137362219826128,0.6607944125130037,0.01450327879737811,0.08099629625644861
P63323,RPS12_MOUSE,-0.8463146200522285,0.03965215647324364,0.11955859094525259,-0.3284239592436375,0.21910610025690913,0.4537216413299444
P63325,RPS10_MOUSE,0.06039351296064119,0.12580192652834318,0.2709239229341754,0.1568907416626691,0.1850692671851044,0.413291396114966
P63328,PPP3CA_MOUSE,0.5157293037762268,0.0007035636448167907,0.005210817875042642,-0.11591269011186611,0.4042855112520657,0.6554109698786637
P63330,PPP2CA_MOUSE,,,,0.08067491385109164,0.9032546640199169,0.9728753205292485
P67778,PHB_MOUSE,0.047376543972564494,0.20079970729799101,0.37561222328660687,-0.06397727503817152,0.43395534270310643,0.6838728172471089
P67871,CSNK2B_MOUSE,0.7546675675925669,0.2703626205690496,0.4523507180454113,0.9213080803918254,0.43602696063992774,0.6843922006624918
P67984,RPL22_MOUSE,0.28992067922283266,0.14182317966070404,0.29339334960073765,0.19322243483762547,0.47232513866810744,0.7179699084714075
P68037,UBE2L3_MOUSE,-0.035559209509396277,0.9447995456026091,0.9720562273823018,0.5894681764632448,0.014810987449095458,0.08189305431475805
P68040,RACK1_MOUSE,0.2583051807080147,0.16196982845454644,0.32285723399718524,0.14173061184358465,0.9085675410565895,0.9740430406127825
P68181,PRKACB_MOUSE,0.5612391944101973,0.1611818945176694,0.3220693032353674,-0.20077088764757542,0.42253089494500573,0.6721227977919073
P68254,YWHAQ_MOUSE,0.32122319103931707,0.2351245443843667,0.41744785179930033,0.43954222017901184,0.04583276847554877,0.16937431407276762
P68368,TUBA4A_MOUSE,-0.10640761456073772,0.3518876633887881,0.5345108442493582,-0.18753773824715192,0.18755156564208308,0.4149684253396096
P68369,TUBA1A_MOUSE,-0.17397925025560826,0.2758846530250547,0.4578540953845243,0.04890704865176801,0.9314644939692487,0.984473795597208
P68510,YWHAH_MOUSE,0.32995877778458,0.0456577754990296,0.13140628194062817,0.14617912756323262,0.47854115379547846,0.7229790764853754
P70122,SBDS_MOUSE,1.2794638659779682,0.0005649224664098216,0.004434235914570873,1.2459713878315875,0.043540490504556315,0.16542302059464253
P70168,KPNB1_MOUSE,0.04690955880882907,0.7166385445584849,0.8314324839803355,0.2659548674377579,0.08357474116621033,0.24824821257944654
P70175,DLG3_MOUSE,0.8446024717992586,0.05065489697151728,0.14162086989379435,,,
P70180,NPR3_MOUSE,,,,-0.8248481583869308,0.019609662331772085,0.09738255151796693
P70202,LXN_MOUSE,0.1971430396230606,0.13548017407127652,0.28439568210355615,0.1070192850538588,0.9584387168999625,0.9942797520902898
P70206,PLXNA1_MOUSE,-0.8532120020147637,0.044236658925591095,0.12867063646707835,-0.5838154336833211,0.26496839937449723,0.5147718709187139
P70227,ITPR3_MOUSE,0.32375296265876696,0.010106915490045812,0.043309425319991296,-0.19422192168209954,0.39678707644105393,0.6498019399426522
P70261,PALD1_MOUSE,0.41145600988485065,0.13435370111880263,0.2825733931864048,0.16401356362949188,0.6466214750116572,0.831333562360173
P70268,PKN1_MOUSE,0.05355805572021597,0.8018466596426004,0.8810645982208212,-0.2701949372594656,0.01130605586170258,0.06787852194581884
P70279,SURF6_MOUSE,0.7015208485185729,0.011585573672687019,0.04775410454784687,0.0010582566045518919,0.9966798986792682,1.0
P70288,HDAC2_MOUSE,1.1435209941976454,0.0012297185303538148,0.008217324843362253,0.38843901756997656,0.34403365597012303,0.600054365805884
P70290,MPP1_MOUSE,-0.5931870530987536,0.01249800278897967,0.05014814824394148,1.0037282322635201,0.00012518683469872196,0.0021894088807635176
P70296,PEBP1_MOUSE,-0.052218546097919455,0.7667787827992054,0.860986032294385,0.3511051368347653,0.056839340303824204,0.19314572027212912
P70297,STAM_MOUSE,0.46081144783552147,0.014208516779824706,0.0554317997082103,0.4825046551579743,0.028072854807097265,0.12375129694416302
P70302,STIM1_MOUSE,0.14782562758407272,0.267560422663939,0.44988840711520794,-0.2361501385420212,0.06654191903751074,0.2156413851588213
P70303,CTPS2_MOUSE,0.46153085443593267,0.008575210520852836,0.03843615535371333,0.12627593582362578,0.7077449090182144,0.8714179462728476
P70318,TIAL1_MOUSE,0.05558352774100435,0.8446272536759745,0.9091935758893938,-0.5723596490762997,0.1551296493399114,0.367875616489193
P70333,HNRNPH2_MOUSE,0.24065842093814582,0.006039069458793665,0.02931092735843493,0.22279719298452919,0.4305182100305607,0.6814597146474886
P70335,ROCK1_MOUSE,-0.05486807800275021,0.8827749791998156,0.9337152504044471,-0.11402102299779787,0.6398050056868988,0.8277766625569652
P70336,ROCK2_MOUSE,0.30791134554045824,0.027549646895160675,0.09211433944980361,0.1754560755989853,0.49925806011988116,0.7386331318622418
P70340,SMAD1_MOUSE,0.21294138714847283,0.6922223118327981,0.8172657089324976,-2.7217388867581804,0.002437199364953286,0.022280987376192257
P70349,HINT1_MOUSE,0.19409556210857684,0.33128313043357316,0.5161158361598069,0.2863349598522945,0.20708541337415898,0.43986855461257
P70362,UFD1_MOUSE,0.4806392752924288,1.1059974428046358e-10,9.071944024605025e-09,0.012124621453455334,0.9707940544255027,0.9998777760013816
P70372,ELAVL1_MOUSE,0.20945833476801265,0.03679611116129346,0.11443416182009843,0.05278212664822138,0.9119497054635122,0.9761653567026749
P70375,F7_MOUSE,,,,0.4308312275719753,0.40142594731864956,0.6537392198741975
P70398,USP9X_MOUSE,0.2682256795915505,0.16166901393083344,0.32270309274183495,-0.3165594662716873,0.13260889366185266,0.33565845860716
P70404,IDH3G_MOUSE,0.05128632763419111,0.7340630605637541,0.8421191964019851,-0.260259814950592,0.31338048705506927,0.5665496670467488
P70429,EVL_MOUSE,0.44748834566493034,0.1528100182420819,0.3092965267441522,0.03702561593081496,0.8320056522879283,0.9394365575658082
P70441,SLC9A3R1_MOUSE,0.7071975540927387,0.0015451199597532159,0.009999089917061738,0.8042806500604696,0.0001456886560764535,0.0024675057644948806
P70444,BID_MOUSE,-0.9681260420790184,0.07710814915977368,0.189649053518154,1.2253411802990846,3.977129293993214e-05,0.0008887779213937613
P70452,STX4_MOUSE,-3.709591869212766,2.9114881325038636e-10,2.0766505571185168e-08,,,
P70460,VASP_MOUSE,-0.08742853030418588,0.24581841318496,0.42854952904349297,0.4757210681176418,2.742721204487481e-05,0.0006789289873877472
P70663,SPARCL1_MOUSE,1.5037311136072693,6.959807520298746e-11,6.343091242805608e-09,2.196676884909988,5.978447471728288e-07,2.959791379080251e-05
P70670,NACA_MOUSE,0.009121899764773988,0.9106698976788381,0.9518661784913245,0.2846908155086504,0.15268014172412375,0.365133181832977
P70677,CASP3_MOUSE,-0.3759810802558734,0.3644978775898148,0.5453340339134438,0.07677123362052687,0.8305976620293964,0.9394365575658082
P70694,AKR1C6_MOUSE,,,,2.600703433541658,0.023794130662235628,0.11097030792909311
P70697,UROD_MOUSE,0.20878419167249312,0.5113127163699583,0.6791971750647099,0.1023412988905033,0.7952875085368307,0.9205990954931248
P80313,CCT7_MOUSE,0.2800907853166275,0.012168799995957656,0.04935208008249329,-0.2290209333035304,0.0005619912321132228,0.007523615353612142
P80314,CCT2_MOUSE,0.1557424435322099,0.042729218637384464,0.12596097605503903,0.12610279412330686,0.1911751679284185,0.4190747209766013
P80315,CCT4_MOUSE,0.21294744109551134,0.1540068826581831,0.3113349242153412,0.13619159007766146,0.9887073779731826,1.0
P80316,CCT5_MOUSE,-0.2331793739460731,0.22580831466100093,0.40529380766014445,0.09841962153545496,0.4324112751250129,0.683086018573833
P80317,CCT6A_MOUSE,0.020151885923073494,0.16692464342001645,0.3303255458751954,-0.15461183509143245,0.09325959125575282,0.26891520130915103
P80318,CCT3_MOUSE,0.15096111236002924,0.06306774378551354,0.164765584939629,0.01549840549290119,0.9353046509707625,0.9857172686593704
P81117,NUCB2_MOUSE,-0.20236874312464864,0.061773326547651955,0.16292466591868657,-0.514491354358632,7.575252048675339e-05,0.0014913571881638072
P82198,TGFBI_MOUSE,0.3309883294965905,0.10902535204533657,0.24317619310723948,-0.18850556296437443,0.36645442189704625,0.622794381442467
P82343,RENBP_MOUSE,0.14152591870151912,0.7697930341109762,0.8620105614054994,-0.3634423147389513,0.26653790888342677,0.515883493282243
P82347,SGCD_MOUSE,-2.0316315415352806,0.015196500364251003,0.05879683690460795,,,
P83741,WNK1_MOUSE,0.27969138501012697,0.26148438616565983,0.4436040698084436,-0.10895042176565353,0.3067397650192537,0.5595740157777542
P83870,PHF5A_MOUSE,-1.4555286424625682,1.0472697589609471e-06,2.7055843142920215e-05,-1.2153249235271253,0.017043751410623205,0.09000044309234974
P83882,RPL36A_MOUSE,0.864501051242316,0.0003000167937888321,0.002695247481013786,0.4324611778408595,0.02243513918824738,0.1059950231203762
P83917,CBX1_MOUSE,0.7250173827758233,0.03114856309718365,0.10078741175725794,0.24993967198779524,0.48304000271549763,0.7253701613311295
P83940,ELOC_MOUSE,0.17355550226029018,0.4947064629525707,0.6668578081131408,-0.016049429328241674,0.8501188031003852,0.9469305324946486
P84084,ARF5_MOUSE,0.19747801751818814,0.006905756150227844,0.03257154557845078,2.198296274945717,0.009288564140331945,0.05906792607051973
P84089,ERH_MOUSE,1.1063282917241737,1.3742978188327945e-08,6.534885715348403e-07,0.29164520591395954,0.04460198338047215,0.16797329504738104
P84091,AP2M1_MOUSE,0.1554646559022832,0.18459102054873844,0.35500770130153037,0.21049158081488725,0.360760048828372,0.6171854530195114
P84096,RHOG_MOUSE,1.072759260102393,0.003335052588001759,0.018801215706587236,0.8056474599310156,0.02145556708715068,0.10320480551038998
P84099,RPL19_MOUSE,1.2233259880805216,0.0003140462380340193,0.002784826235107074,1.0614143651242876,7.297935010027068e-05,0.001467797178891694
P84104,SRSF3_MOUSE,-0.03493683911154098,0.6908530086941519,0.8165305192815246,0.1332665921077862,0.3612241584506414,0.6173230705757642
P85094,ISOC2A_MOUSE,-0.06978861942405265,0.8255658628818565,0.8960243453904635,-0.34069867309354024,0.41170866467231837,0.6624392414577602
P97290,SERPING1_MOUSE,1.0390940139878018,8.936613927825059e-05,0.001066219283534328,1.3914529938389482,0.0010103506388356796,0.011529462254514955
P97300,NPTN_MOUSE,1.6947565539740765,0.00024905945066219185,0.0023149123445400893,2.146531810466446,0.0005979915474796078,0.007854435917507665
P97311,MCM6_MOUSE,-0.3166472793139343,0.5006232302919964,0.670751788040678,-1.3702322159170355,0.022727026800390477,0.10675280982197201
P97314,CSRP2_MOUSE,-0.9793838152764743,0.06756750972473798,0.17360140908916624,0.2909508913561869,0.8746648880625967,0.9580230121802028
P97315,CSRP1_MOUSE,0.1408530873719663,0.4769814816969824,0.652322702418143,0.637215624338209,3.0993957411411386e-06,0.00011206579207856386
P97333,NRP1_MOUSE,0.3771696109633783,0.131261754641845,0.2787506906018728,-0.13723397842865975,0.91396071976769,0.9771181382765536
P97351,RPS3A_MOUSE,0.04790336571524759,0.7910423791390251,0.8732873640495092,0.05155422151400461,0.5074046489385236,0.746947923277296
P97352,S100A13_MOUSE,0.3546953725471337,0.021141187187911525,0.07510546087907954,0.2924253533234939,0.11592053969383741,0.3090574123734621
P97355,SMS_MOUSE,0.15773639959864383,0.5688699345186499,0.7239962199983283,-0.0678446824856008,0.8330555311690413,0.939904833808919
P97361,BPIFA1_MOUSE,-0.05508433401234368,0.8813117631845759,0.9326928652503997,-0.08248831818403943,0.7924808153839589,0.9199867474406853
P97363,SPTLC2_MOUSE,0.31031517822635185,0.678270453651671,0.807797326929568,,,
P97370,ATP1B3_MOUSE,0.2975300919157942,0.43337695600165893,0.6094881003621622,,,
P97371,PSME1_MOUSE,-0.03088207328250803,0.9634161797245722,0.9820877481528402,0.1653683242536967,0.09911557167763593,0.2800297714298792
P97372,PSME2_MOUSE,0.3076391141452641,0.024834831984161088,0.08478988942771334,0.4781125013501645,0.0021086487035743037,0.019957739788535617
P97379,G3BP2_MOUSE,-0.9251393964055666,0.014880767035698393,0.05777964099896618,0.005854541229842629,0.5811818970875835,0.7972051768234628
P97384,ANXA11_MOUSE,-0.2972312950907305,0.011253774743472222,0.047036477622079444,0.14497435368722436,0.49690494807872265,0.7372245841020422
P97390,VPS45_MOUSE,-0.22050757838375948,0.14736633585840986,0.3005314380945156,0.20343469891839205,0.9453326233827142,0.9892944331855525
P97429,ANXA4_MOUSE,0.34678627843398985,0.00022586618691412954,0.0021732168893409355,0.005192429815213079,0.3183169516349602,0.5719396707768297
P97434,MPRIP_MOUSE,0.061869130262366394,0.20549622285685842,0.3815693872061984,0.07839469121352897,0.28090731067339314,0.5329951213130772
P97447,FHL1_MOUSE,-0.21204329000052813,0.0884079880203026,0.20933293817567855,-0.05327636791873489,0.5722116672824353,0.7918666685318119
P97449,ANPEP_MOUSE,-0.4486865740879271,0.935752284078902,0.9676026612237244,0.09140785225188872,0.21084783114151762,0.44404994804542125
P97461,RPS5_MOUSE,0.12972893595652712,0.6790106685072312,0.808357766100227,0.3872377659273695,0.7768966976754841,0.9137622708770862
P97493,TXN2_MOUSE,0.6538972627946789,0.14200972200823736,0.29359413856901495,0.8295912309999464,0.023856378525347312,0.11109960361008343
P97494,GCLC_MOUSE,-0.9321688085334978,9.606686071626906e-07,2.501550555635546e-05,0.3796240487640389,0.0285151896344544,0.12525731491556052
P97501,FMO3_MOUSE,-0.6932379495075001,0.03880414918104081,0.11821394007706118,-1.422959331123747,0.0025499487425591555,0.023114746629733417
P97765,WBP2_MOUSE,-0.6137076781567533,0.03209867710444655,0.10345359487199324,-0.45141045117509043,0.18002568709497402,0.40540424147769516
P97792,CXADR_MOUSE,0.46575451959496506,0.00035720048900618874,0.003092281805882072,0.5946267822259389,0.0007402640879671665,0.009092251278924967
P97797,SIRPA_MOUSE,0.7502737140805096,0.09922675821406081,0.22687316634169583,0.7459255432268933,0.02749594736081028,0.12204408083736205
P97807,FH_MOUSE,0.059377097500662473,0.6622384841071068,0.7992504884551044,0.13373657471111186,0.35132405040995096,0.606966171409047
P97814,PSTPIP1_MOUSE,-0.06774115799305755,0.9143470799321289,0.9544934041544114,-0.012795806658657989,0.977058418082024,1.0
P97816,S100G_MOUSE,0.3573354652554785,0.0022435313251866367,0.01358122929508737,-0.11984370560262445,0.24719107803033524,0.4916910537817221
P97820,MAP4K4_MOUSE,0.9195069981709532,0.0038507489943131563,0.020814345058223174,0.5405264205530862,0.16967814008722226,0.39141523641625897
P97821,CTSC_MOUSE,0.22502938690357113,0.11280378488535162,0.24956791517790874,-0.19727660945910983,0.3077948631334648,0.5608231257098094
P97822,ANP32E_MOUSE,0.18560375139352833,0.11437658975860313,0.25143619680621615,0.24260119339904648,0.2439285228659177,0.4884642106922982
P97823,LYPLA1_MOUSE,-0.1172317071843553,0.1685188970123015,0.33227794537101035,0.24588766356729164,0.7701166642965223,0.9091105743603113
P97855,G3BP1_MOUSE,0.27303990982522935,0.0031495143482980917,0.01800271180621261,0.1520032298095211,0.9640329407977953,0.997189972191355
P97863,NFIB_MOUSE,0.8121289008451817,1.1717705272420998e-05,0.00019417066161016815,-0.3504776376156552,0.12702126635817093,0.3267421543889641
P97864,CASP7_MOUSE,0.19941880473989648,0.08872615450636247,0.2098850129310564,-0.05571327441552939,0.7480530907498353,0.892229372139722
P97873,LOXL1_MOUSE,-1.9657750762813557,0.16638027280359957,0.32964593905109313,1.2631193830632625,1.177417359103252e-10,1.4572804083054864e-08
P97927,LAMA4_MOUSE,-0.108161078002034,0.1704103246009827,0.3348001646801343,-0.19541238189745486,0.05630887228863282,0.19203443482686477
P98078,DAB2_MOUSE,0.75363765599556,0.0036773611111265204,0.02017629064482628,-0.16267307933185385,0.34678151989436934,0.6028865105456945
P98086,C1QA_MOUSE,-2.5465014095256673,,,0.03991476849685009,0.9429202744735669,0.9880482078082778
P98203,ARVCF_MOUSE,-0.058823422892925505,0.7260421239611387,0.8366276870887837,-0.22374784971761608,0.571561986091599,0.7917261293786314
P99024,TUBB5_MOUSE,0.6118967506960256,5.816279655163393e-07,1.6451046162578526e-05,0.6259993577650995,6.30046689300821e-05,0.0013013239818588482
P99026,PSMB4_MOUSE,0.4904897989324143,0.008924516041410651,0.03962291898764323,0.29917183184862384,0.5502982417337399,0.7754129155338071
P99027,RPLP2_MOUSE,0.14730620389801016,0.026429130742181405,0.08939585357226514,0.23119282291296708,0.021660448066509352,0.10393996228770684
P99028,UQCRH_MOUSE,-0.19235696422199605,0.6572420464913354,0.795723673261281,0.35509402668078494,0.4355922557098997,0.6841073103340445
P99029,PRDX5_MOUSE,-0.02254929115565117,0.6999262874834296,0.8218976745399678,0.2514034493486072,0.038441430261751085,0.1536702143879689
Q00519,XDH_MOUSE,0.18196260952874002,0.0071913901843073565,0.03327919773584265,0.358954322470086,0.013086804738824221,0.07615431763026465
Q00612,G6PDX_MOUSE,-0.06350782966171525,0.42254522817605455,0.6007674519574145,0.5188267586502393,0.00021800216145023718,0.003438877233072859
Q00623,APOA1_MOUSE,0.3610052200756401,0.0013241079173934244,0.008758867090660939,-1.060196456167675,1.7134105681881454e-08,1.4137833867767826e-06
Q00724,RBP4_MOUSE,0.6892365825097118,,,-0.19491553750589133,0.7230101845290052,0.8803634746757001
Q00731,VEGFA_MOUSE,0.21570467263822798,0.16031890300047724,0.32112717994173734,0.04463729757981277,0.8550440036783369,0.949867724732925
Q00897,SERPINA1D_MOUSE,0.24433691074778863,0.19245288780146785,0.3649395956647742,0.03626746638419103,0.8684242705845832,0.9544763314189106
Q00898,SERPINA1E_MOUSE,0.4715261270365348,0.0626943956981542,0.16403533675091223,0.3480787072892745,0.1219359569795759,0.317099579580207
Q00899,YY1_MOUSE,0.6742196539260691,0.08840344591443144,0.20933293817567855,0.5286985664106074,0.2905298514190665,0.5410898579902571
